name,founded_year,category_code,total_money_raised,deadpooled_year,num_offices,office_1_longitude,office_1_latitude,office_1_location,office_1_city,office_1_state_code,office_1_country_code,office_2_longitude,office_2_latitude,office_2_location,office_2_city,office_2_state_code,office_2_country_code,office_3_longitude,office_3_latitude,office_3_location,office_3_city,office_3_state_code,office_3_country_code,office_4_longitude,office_4_latitude,office_4_location,office_4_city,office_4_state_code,office_4_country_code,office_5_longitude,office_5_latitude,office_5_location,office_5_city,office_5_state_code,office_5_country_code,office_6_longitude,office_6_latitude,office_6_location,office_6_city,office_6_state_code,office_6_country_code,office_7_longitude,office_7_latitude,office_7_location,office_7_city,office_7_state_code,office_7_country_code,office_8_longitude,office_8_latitude,office_8_location,office_8_city,office_8_state_code,office_8_country_code,office_9_longitude,office_9_latitude,office_9_location,office_9_city,office_9_state_code,office_9_country_code,office_10_longitude,office_10_latitude,office_10_location,office_10_city,office_10_state_code,office_10_country_code,office_11_longitude,office_11_latitude,office_11_location,office_11_city,office_11_state_code,office_11_country_code,office_12_longitude,office_12_latitude,office_12_location,office_12_city,office_12_state_code,office_12_country_code,total_money_raised_currency,total_money_raised_USD
Axentra,1999.0,software,6000000.0,,1,-75.689871,45.427398,"{'type': 'Point', 'coordinates': [-75.689871, 45.427398]}",Ottawa,,CAN,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,6000000.0
Fotegrafik,2007.0,software,0.0,,1,103.819836,1.352083,"{'type': 'Point', 'coordinates': [103.819836, 1.352083]}",,,SGP,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Agent Shield Technologies,2007.0,ecommerce,0.0,,1,-81.806962,26.402414,"{'type': 'Point', 'coordinates': [-81.806962, 26.402414]}",Estero,FL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
IndieFlix,2005.0,games_video,0.0,,1,-122.27962,47.634731,"{'type': 'Point', 'coordinates': [-122.27962, 47.634731]}",Seattle,WA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
TipiT,,web,0.0,,1,4.353595,52.000673,"{'type': 'Point', 'coordinates': [4.353595, 52.000673]}",Delft,,NLD,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
MyRichUncle,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
GreenNote,2007.0,web,4200000.0,,1,-122.227765,37.492685,"{'type': 'Point', 'coordinates': [-122.227765, 37.492685]}",Mather,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,4200000.0
BelAir Networks,2002.0,mobile,43400000.0,,1,-75.923844,45.348158,"{'type': 'Point', 'coordinates': [-75.923844, 45.348158]}",Kanata,,CAN,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,43400000.0
Cittadino,,,0.0,,1,6.750537,51.211513,"{'type': 'Point', 'coordinates': [6.750537, 51.211513]}",DÃ¼sseldorf,,DEU,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Vaultus Mobile,2000.0,mobile,6000000.0,,1,-71.0506234,42.350359,"{'type': 'Point', 'coordinates': [-71.0506234, 42.350359]}",Boston,MA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,6000000.0
Kooky Plan,2007.0,public_relations,0.0,,1,-80.131287,25.896634,"{'type': 'Point', 'coordinates': [-80.131287, 25.896634]}",Miami,FL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
postica,2007.0,software,0.0,,1,-79.31364,43.67736,"{'type': 'Point', 'coordinates': [-79.31364, 43.67736]}",Toronto,,CAN,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
ConcertAttack,,games_video,0.0,,1,-73.985506,40.757929,"{'type': 'Point', 'coordinates': [-73.985506, 40.757929]}",,NY,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Mobaganda,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
OhDontForget,,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Epicentric,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
QAS,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Rabio,,advertising,0.0,,1,-122.402968,37.797126,"{'type': 'Point', 'coordinates': [-122.402968, 37.797126]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
TRUSTe,1997.0,enterprise,37000000.0,,1,-122.4005576,37.7886685,"{'type': 'Point', 'coordinates': [-122.4005576, 37.7886685]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,37000000.0
Best Essays,1997.0,search,0.0,,1,-77.349799,38.95348,"{'type': 'Point', 'coordinates': [-77.349799, 38.95348]}",Reston,VA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Aptera,2003.0,automotive,36300000.0,2011.0,1,-117.254593,33.133524,"{'type': 'Point', 'coordinates': [-117.254593, 33.133524]}",Carlsbad,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,36300000.0
Fabric Interactive,2001.0,consulting,0.0,,1,-118.288536,34.0748,"{'type': 'Point', 'coordinates': [-118.288536, 34.0748]}",Los Angeles,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Neo Code Software,2002.0,software,0.0,,1,-123.105347,49.280665,"{'type': 'Point', 'coordinates': [-123.105347, 49.280665]}",Vancouver,,CAN,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
The Television Writers Vault,2005.0,games_video,0.0,,1,-116.995957,33.228284,"{'type': 'Point', 'coordinates': [-116.995957, 33.228284]}",San Diego,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Europeatweb,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
gate5,1999.0,mobile,11500000.0,,1,13.411494,52.52348,"{'type': 'Point', 'coordinates': [13.411494, 52.52348]}",Berlin,,DEU,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,EUR,11488500.0
RMW Web Publishing,2000.0,web,0.0,,1,149.574258,-33.41978,"{'type': 'Point', 'coordinates': [149.574258, -33.41978]}",Bathurst,,AUS,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Blogpire Productions,2004.0,other,0.0,,1,-71.182488,42.417283,"{'type': 'Point', 'coordinates': [-71.182488, 42.417283]}",Arlington,MA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Xtract,2001.0,advertising,3500000.0,,1,25.029023,60.192614,"{'type': 'Point', 'coordinates': [25.029023, 60.192614]}",Espoo,,FIN,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,EUR,3496500.0
UNIFLIP,2007.0,enterprise,0.0,,1,12.2427647,55.5750169,"{'type': 'Point', 'coordinates': [12.2427647, 55.5750169]}",Karlslunde,,DNK,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Cam-Trax Technologies,2007.0,games_video,200000.0,,1,34.851612,31.046051,"{'type': 'Point', 'coordinates': [34.851612, 31.046051]}",Ramat Gan,,ISR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,200000.0
FiveSeven Studios,,,0.0,,1,-81.418731,28.681366,"{'type': 'Point', 'coordinates': [-81.418731, 28.681366]}",Altamonte Springs,FL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
FliteHaus Creative Agency,1994.0,advertising,0.0,,1,-81.366414,28.544123,"{'type': 'Point', 'coordinates': [-81.366414, 28.544123]}",Oviedo,FL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
eduFire,,education,1700000.0,,1,-122.3957917,37.7764671,"{'type': 'Point', 'coordinates': [-122.3957917, 37.7764671]}",Chandler,AZ,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,1700000.0
Inca X Mobile,,mobile,0.0,,1,-0.609505,51.507671,"{'type': 'Point', 'coordinates': [-0.609505, 51.507671]}",Buckinghamshire,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Auction Inspector,,web,0.0,,1,172.792443,-43.767554,"{'type': 'Point', 'coordinates': [172.792443, -43.767554]}",Christchurch,,NZL,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
M:Metrics,2004.0,mobile,18000000.0,,1,-122.347533,47.620716,"{'type': 'Point', 'coordinates': [-122.347533, 47.620716]}",Seattle,WA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,18000000.0
Tejit,,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Jambool,2006.0,finance,6000000.0,,1,-122.389519,37.782101,"{'type': 'Point', 'coordinates': [-122.389519, 37.782101]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,6000000.0
BlogRolled,,web,0.0,,1,-85.8348,41.5827,"{'type': 'Point', 'coordinates': [-85.8348, 41.5827]}",Goshen,IN,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
B-hive Networks,2005.0,software,7500000.0,,1,-122.325129,37.536402,"{'type': 'Point', 'coordinates': [-122.325129, 37.536402]}",San Mateo,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,7500000.0
VMware,1998.0,software,369000000.0,,1,-122.145981,37.403315,"{'type': 'Point', 'coordinates': [-122.145981, 37.403315]}",Palo Alto,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,369000000.0
DisputeSuite,2006.0,software,0.0,,1,-82.728466,28.262756,"{'type': 'Point', 'coordinates': [-82.728466, 28.262756]}",New Port Richey,FL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
DigiSynd,2007.0,advertising,0.0,,1,-118.339013,34.152528,"{'type': 'Point', 'coordinates': [-118.339013, 34.152528]}",Burbank,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Monsoon Multimedia,2004.0,hardware,0.0,,1,-122.300508,37.557186,"{'type': 'Point', 'coordinates': [-122.300508, 37.557186]}",San Mateo,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
zebraspot design,2004.0,network_hosting,0.0,,1,-80.261776,43.540164,"{'type': 'Point', 'coordinates': [-80.261776, 43.540164]}",Guelph,,CAN,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
FanDriveMedia,2005.0,mobile,0.0,,1,-84.339506,33.861093,"{'type': 'Point', 'coordinates': [-84.339506, 33.861093]}",Atlanta,GA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
VendorCity,2008.0,enterprise,0.0,,1,-71.170434,42.892015,"{'type': 'Point', 'coordinates': [-71.170434, 42.892015]}",Hampstead,NH,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Elevator Up,2004.0,consulting,0.0,,1,-86.023846,42.813865,"{'type': 'Point', 'coordinates': [-86.023846, 42.813865]}",Zeeland,MI,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
SuperLame,,web,0.0,,1,-95.712891,37.09024,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}",,,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Versaly Entertainment,2000.0,mobile,0.0,,1,-122.205149,47.626479,"{'type': 'Point', 'coordinates': [-122.205149, 47.626479]}",Bellevue,WA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Tufans Technology,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Intelect Communications,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Mosaic Information Technologies,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Pinch Media,2008.0,software,560000.0,,1,-73.985506,40.757929,"{'type': 'Point', 'coordinates': [-73.985506, 40.757929]}",New York,NY,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,560000.0
BrandDoozie,2006.0,software,0.0,,1,-117.73424,33.647105,"{'type': 'Point', 'coordinates': [-117.73424, 33.647105]}",Irvine,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Flyspy,,web,0.0,,1,-93.264351,44.977482,"{'type': 'Point', 'coordinates': [-93.264351, 44.977482]}",Minneapolis/St. Paul,MN,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Plurk,2008.0,web,0.0,,1,-79.603622,43.657979,"{'type': 'Point', 'coordinates': [-79.603622, 43.657979]}",Mississauga,,CAN,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
MicroGiving,2007.0,web,0.0,,1,-80.057157,26.527099,"{'type': 'Point', 'coordinates': [-80.057157, 26.527099]}",Boyton Beach,FL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
TNR Global,2004.0,enterprise,0.0,,1,-72.6003,42.5878,"{'type': 'Point', 'coordinates': [-72.6003, 42.5878]}",Greenfield,MA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Qwil Company,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Musicbank,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Addwater,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
The Brian Madden Company,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
ViewScore,2004.0,,0.0,,1,-122.1600432,37.447449,"{'type': 'Point', 'coordinates': [-122.1600432, 37.447449]}",Palo Alto,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Capital Window,2006.0,other,0.0,,1,-117.243469,33.201602,"{'type': 'Point', 'coordinates': [-117.243469, 33.201602]}",Vista,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Hive7,2006.0,games_video,0.0,,1,-122.151198,37.44296,"{'type': 'Point', 'coordinates': [-122.151198, 37.44296]}",Palo Alto,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
PRWeb,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
PRunderground,2008.0,public_relations,0.0,,1,-73.614577,41.395013,"{'type': 'Point', 'coordinates': [-73.614577, 41.395013]}",Brewster,NY,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Manam Infotech,2008.0,software,0.0,,1,77.653739,12.975531,"{'type': 'Point', 'coordinates': [77.653739, 12.975531]}",Bangalore,,IND,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Cloudcity,2007.0,web,3000000.0,2009.0,1,-0.280535,51.750141,"{'type': 'Point', 'coordinates': [-0.280535, 51.750141]}",St Albans,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,GBP,3479999.9999999995
BizAg,2008.0,search,0.0,,1,-95.712891,37.09024,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}",,,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Katoupi,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
LaterLoop,,mobile,0.0,,1,13.434717,52.521066,"{'type': 'Point', 'coordinates': [13.434717, 52.521066]}",Berlin,,DEU,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Young Jobs,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Ucareer,2008.0,web,0.0,,1,-97.763987,30.275261,"{'type': 'Point', 'coordinates': [-97.763987, 30.275261]}",Austin,TX,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Gloofi,,search,0.0,,1,-81.348646,28.756538,"{'type': 'Point', 'coordinates': [-81.348646, 28.756538]}",Lake Mary,FL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Ipoki,2007.0,mobile,0.0,,1,-8.39597,43.371491,"{'type': 'Point', 'coordinates': [-8.39597, 43.371491]}",A CoruÃ±a,,ESP,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Camp BizSmart,2007.0,other,0.0,,1,-121.9738,37.2264,"{'type': 'Point', 'coordinates': [-121.9738, 37.2264]}",Los Gatos,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
NeuroVigil,2007.0,biotech,250000.0,,1,-117.274609,32.847521,"{'type': 'Point', 'coordinates': [-117.274609, 32.847521]}",La Jolla,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,250000.0
Outalot,2007.0,mobile,0.0,,1,-83.077186,42.340507,"{'type': 'Point', 'coordinates': [-83.077186, 42.340507]}",Brooklyn,NY,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Sylantro,1998.0,web,70500000.0,,1,-121.934573,37.293687,"{'type': 'Point', 'coordinates': [-121.934573, 37.293687]}",Campbell,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,70500000.0
TeleFlip,2004.0,mobile,4900000.0,2008.0,1,-118.451933,34.01695,"{'type': 'Point', 'coordinates': [-118.451933, 34.01695]}",Santa Monica,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,4900000.0
Monte Cristo,,games_video,7000000.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,7000000.0
Viewpath,2006.0,public_relations,0.0,,1,-122.180259,47.620588,"{'type': 'Point', 'coordinates': [-122.180259, 47.620588]}",Bellevue,WA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
NOTXOR,,software,0.0,,1,11.557857,48.156424,"{'type': 'Point', 'coordinates': [11.557857, 48.156424]}",Munich,,DEU,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
ClassMarker,2006.0,web,0.0,,1,-3.435973,55.378051,"{'type': 'Point', 'coordinates': [-3.435973, 55.378051]}",,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Humidity Labs,,web,0.0,,1,-81.364438,28.553154,"{'type': 'Point', 'coordinates': [-81.364438, 28.553154]}",Orlando,FL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
GoodContacts,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
RealtyTracker,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
